pumpFlow,pumpRatedHead,pumpRatedRpm,pumpRunRpm,pumpEff,flowLossCoeff,heatExchFlowLossCoef,heatExchValveOpen,denitFlowLossCoef,ozoneFlowLossCoef,ozoneValveOpen,denitValveOpen,deaerationFlowLossCoef,pumpEffOut,pumpPower,pumpFlow,headExchFlow,heatExch2Flow,sandPowerOut,sandPowerIn,sandFlow,heatExchPowerIn,heatExchPowerOut,juncPowerIn,ozone1_6Flow,ozone1_6PowerIn,denitrifictionPowerIn,denitrificationFlow,denitificationPowerOut,ozone7_12Flow,deareationPowerIn,deareationFlow,powerIn,bypassFlow,deareationPowerOut
1647.465438,54.40213437,1125.260732,1153.41984,0.697289595,9.52577007,5.638673296,0.435398981,0.778401649,2.84107446,0.11538928,0.6737691,1.370276498,0.534024762,19.42722141,770.6361485,-27267.84955,-472.6903026,62.88846158,62.92948181,-386.5885996,62.55737127,62.52102373,62.80666741,-240.0043633,62.43096669,62.78545876,-3813.318651,62.45931729,-635.5531085,62.42625124,-27740.53985,31.9884804,-22487.19502,32.04274358
1571.986418,58.4962406,1275.078826,1039.91026,0.608519282,2.543184574,3.044276013,0.368602959,2.726036866,5.519900558,0.901006549,0.237630366,1.149078341,0.501413792,12.31607757,687.7116088,-24240.40007,-515.5914487,52.62050869,52.62936495,-347.6457572,52.35564676,52.33229169,52.55409734,-1059.505817,52.50542261,52.47635492,-1342.275844,52.33483807,-223.7126406,52.32687821,-24755.99152,31.99213975,-17056.68078,32.03562045
1699.369391,74.79505215,1256.015038,1012.187727,0.730760369,9.367293233,3.138721805,0.664819306,1.521865147,1.322786806,0.712187727,0.551309726,1.127880184,0.615659815,13.95197457,772.679289,-27188.68887,-626.1267432,57.4962547,57.53681111,-387.6353125,57.16602226,57.13051293,57.41182582,-1438.126951,57.26458232,57.38689106,-2116.358965,57.19049258,-352.7264941,57.18575071,-27814.81561,31.98838408,-17069.69494,32.04293031
1621.173902,45.17584283,1153.929178,1211.557119,0.775994422,3.590092166,5.216529226,0.84970895,1.610489935,2.97272617,0.229553723,0.700618482,0.980414747,0.61887342,15.85024986,844.1481253,-29832.67686,-553.6600271,58.67077037,58.689514,-425.6714662,58.27572601,58.22959457,58.57293579,-516.40792,58.15601118,58.56083654,-2960.858324,58.15402705,-493.4763873,58.13316843,-30386.33689,31.98488855,-24327.03104,32.04968346
1614.285714,78.84065001,1131.227262,1120.458404,0.841783895,0.353322823,3.351940335,0.743839437,0.586381276,4.495306815,0.958852777,0.635568761,1.563824885,0.687659059,21.77148464,835.389293,-29412.19633,-660.0451227,73.17382246,73.17578231,-438.7586616,72.78788261,72.74573984,73.07574463,-1254.57984,73.00192801,73.04660706,-3482.663732,72.84168507,-580.4439554,72.79804703,-30072.24145,31.98533204,-19062.09868,32.048829
1603.322823,73.54353626,1131.591074,1213.01237,0.690619694,3.748569003,5.011896677,0.804741693,1.962878972,1.656209071,0.642335678,0.725066699,1.913133641,0.532820795,29.68902007,795.965968,-28121.26207,-531.7570158,77.64986742,77.66725226,-401.1921428,77.29864632,77.25776158,77.56073698,-1378.721962,77.39287377,77.54476066,-2047.26353,77.30771451,-341.2105883,77.30215864,-28653.01909,31.98727854,-18333.42379,32.04507086
1660.853747,62.26048993,1032.561242,1256.669901,0.728941305,7.10779772,5.730257094,0.71196944,2.190067912,3.246046568,0.224969682,0.218857628,0.137096774,0.695389743,47.99606158,2340.696151,-82831.96993,-1427.019216,64.26356905,64.54724724,-1176.930489,61.22238885,60.88576108,63.53773797,-1371.760853,60.53568614,62.24104571,-5351.197486,60.43408401,-891.8662477,60.35968904,-84258.98915,31.84064288,-70677.22654,32.31510478
1351.467378,76.96822702,1035.035169,1005.056997,0.697532137,0.605445064,2.679371817,0.404402134,0.143257337,3.082912927,0.850363813,0.282379335,0.302534562,0.669912946,25.60228339,1490.349389,-52482.75275,-1167.777374,58.35486716,58.36539389,-776.8064242,57.11465537,57.00921198,58.04953012,-2415.857656,57.74493076,57.38168501,-4851.318637,57.28454094,-808.5531062,57.22647009,-53650.53012,31.9392283,-34304.06555,32.13557922
1387.65462,42.44967257,1002.655833,1226.255154,0.641990056,3.165086102,1.028001455,0.463121513,0.730572399,4.887399951,0.622471501,0.571173902,0.826036866,0.557309939,26.32797031,1022.703655,-35672.83023,-1141.784886,64.91922885,64.94355694,-516.4906881,64.33789832,64.29923464,64.7748031,-1360.556266,64.58766124,64.72606057,-3998.519841,64.38951068,-666.4199736,64.32697015,-36814.61512,31.9747994,-24652.75768,32.06897353
1640.286199,60.17463012,1117.475139,1093.82731,0.68346471,2.315073975,1.08953432,0.5853626,2.49533107,1.218324036,0.181967014,0.806051419,1.851382488,0.499707066,18.35489126,670.1552047,-23320.30323,-803.3208369,63.4433118,63.45098052,-339.0624003,63.19611983,63.17582688,63.38144467,-369.8380014,63.08320121,63.37786798,-2027.157226,63.08240664,-337.8595376,63.07839951,-24123.62407,31.99286165,-19877.43883,32.03420772
1599.636187,58.25369876,1043.257337,1187.254426,0.786423721,3.899842348,1.521695367,0.158391948,0.454147465,3.021380063,0.682500606,0.994433665,0.937557604,0.671421233,26.95184694,1052.81294,-37289.52844,-608.9752363,71.44080203,71.47246208,-530.8022728,70.79684039,70.78055929,71.28584045,-1538.32147,71.07942845,71.26700163,-5038.637554,70.934795,-839.7729256,70.87340264,-37898.50368,31.97290794,-23629.9373,32.07256331
1463.812758,41.29517342,1006.148436,1179.396071,0.802492117,4.034307543,0.464188698,0.995743391,1.324217803,2.353104536,0.613085132,0.63185787,0.713133641,0.697830641,19.06233365,1038.481234,-35668.94374,-1713.241633,61.37519403,61.40704152,-523.4278635,60.79047058,60.75115496,61.22542673,-1622.807962,60.96335305,61.19256052,-3191.387602,60.8039695,-531.8979338,60.78478847,-37382.18538,31.97381622,-24453.95001,32.07084043
1419.961193,60.39776862,1096.010187,1196.568033,0.796792384,0.807142857,5.554244482,0.460938637,0.829747756,2.685095804,0.835520252,0.466177541,0.90437788,0.717567162,22.81691324,1030.527604,-36461.88752,-635.0710153,68.47779022,68.48436067,-531.5237181,67.88630144,67.82167433,68.32934199,-1742.813238,68.16616146,68.2426669,-3457.61716,67.9568501,-576.2695267,67.93115804,-37096.95853,31.9743119,-23182.46194,32.06989946
1487.387824,49.83264613,1267.657046,1003.456221,0.75531773,7.720094591,3.300424448,0.732270192,1.110392918,5.000448702,0.651285472,0.375806452,0.205760369,0.735047219,9.071237661,1221.152099,-42999.45547,-959.1833719,44.41002913,44.49370796,-613.3412922,43.58536765,43.49774601,44.20520368,-1676.60709,43.95558063,44.02959026,-3648.018566,43.60382268,-608.0030943,43.55056253,-43958.63885,31.96132317,-30250.97774,32.09441007
1354.08683,73.84428814,1145.561484,1228.365268,0.765565122,1.887666748,1.06663837,0.989631336,2.408113024,3.144445792,0.993778802,0.389121999,1.687788018,0.6524017,24.80727364,835.9661811,-29046.99546,-1046.590498,76.47326346,76.48305526,-424.2961737,76.09096369,76.05724505,76.37542664,-1494.507942,76.29302691,76.32630052,-1810.360811,76.09889978,-301.7268018,76.09065163,-30093.58595,31.98530208,-19316.17749,32.04888675
1495.731264,70.01212709,1156.039292,1054.244482,0.791335193,0.307700703,3.560865874,0.284125637,0.855772496,1.1439122,0.658707252,0.615049721,1.823732719,0.629308385,14.56317106,674.2954186,-23833.11491,-440.1683973,63.23129919,63.23241171,-354.2323033,62.97416157,62.95425819,63.16647825,-1196.290893,63.04297561,63.1471165,-2432.47241,63.00122111,-405.4120684,62.99580393,-24273.28331,31.99269245,-14663.06554,32.0345391
1507.179238,61.00897405,1210.902256,1193.366481,0.627680087,4.31284259,1.96530439,0.813036624,1.879881154,4.330742178,0.188952219,0.680536017,1.838479263,0.481033062,19.69590238,678.9890797,-23769.18513,-672.8847689,64.05013883,64.06465652,-341.7960299,63.7962809,63.77060593,63.9866416,-373.0488461,63.69942795,63.97893066,-2269.609065,63.69991688,-378.2681775,63.68206207,-24442.0699,31.99250042,-19934.16776,32.03491497
1501.261218,51.49163231,1066.759641,1281.700218,0.720270434,3.486842105,0.937848654,0.129141402,2.091595925,0.170834344,0.703456221,0.556766917,0.852764977,0.626090072,29.2367408,1090.595335,-38728.6662,-529.9354444,70.50966144,70.54009656,-550.3919068,69.8109009,69.80330178,70.34227214,-2288.840926,69.97320739,70.29440592,-2396.810575,69.94820472,-399.4684292,69.94741926,-39258.60165,31.97045701,-23128.74551,32.07720449
1389.109871,67.68372544,1186.308513,1214.103808,0.612703129,3.282743148,0.329674994,0.291765705,0.596931846,3.454972108,0.52948096,0.870009702,0.481797235,0.597388857,29.70557349,1297.792413,-45466.56647,-1251.899667,63.32706863,63.36772013,-655.574709,62.36151911,62.34661101,63.0959933,-1632.341847,62.6702132,63.06523003,-5750.924684,62.496398,-958.4874473,62.40494429,-46718.46614,31.95547774,-31173.49037,32.10535693
1678.219743,77.2301722,1013.060878,1091.353383,0.679523405,3.863824885,4.714249333,0.925454766,1.19620422,2.38744846,0.800157652,0.826788746,0.785023041,0.61660932,39.16671453,1228.427851,-43387.31165,-833.4664017,77.09388654,77.13662458,-619.5826801,76.25778249,76.16330785,76.88469102,-2103.917498,76.6316449,76.8494099,-3789.106042,76.3545679,-631.5176736,76.32713367,-44220.77805,31.96078227,-27808.16702,32.09542489
1507.567305,73.94130488,1230.329857,1069.01528,0.601485569,2.953783653,2.875418385,0.329311181,0.635617269,4.729990298,0.127395101,0.241777832,1.796082949,0.483361053,17.80976964,662.583529,-23363.57822,-488.2642257,61.84621618,61.85573632,-334.4506983,61.59915886,61.57938375,61.78574386,-244.9306957,61.48401503,61.5894233,-2267.050271,61.49529598,-377.8417118,61.47583889,-23851.84244,31.99316614,-20115.208,32.03361102
1479.044385,69.33300994,1217.450885,1152.910502,0.789879942,2.523975261,3.852789231,0.680536017,2.356063546,2.298726655,0.24286927,0.241341256,1.708986175,0.638560346,16.21000013,716.348787,-25252.23656,-535.0036488,65.19331423,65.20285467,-362.1945248,64.90917528,64.87734923,65.1225437,-480.5605867,64.79852213,65.00155588,-1769.527366,64.78898677,-294.9212277,64.78322577,-25787.24021,31.99092236,-21134.34932,32.03799688
1608.46471,55.88649042,1134.647102,1182.597623,0.735489935,4.077528499,4.960380791,0.983300994,1.775782197,4.412308998,0.861059908,0.63469561,1.746313364,0.541488251,18.84070344,708.6002412,-25028.98647,-478.4902772,65.06807738,65.08303957,-356.86082,64.78987627,64.75711291,64.99737424,-1118.674769,64.93485427,64.98353372,-1949.045039,64.78916472,-324.8408398,64.77574941,-25507.47675,31.9912575,-16846.38309,32.03734337
1588.770313,46.66019888,1185.871938,1081.748727,0.623314334,4.428098472,3.944373029,0.784877516,2.142942033,0.301055057,0.553492602,0.882670386,0.882258065,0.515952869,13.57276621,782.2811798,-27580.39617,-579.3190469,52.53957379,52.55936313,-393.8294296,52.2009116,52.16270834,52.4534026,-1356.668347,52.21788261,52.44048605,-1961.839329,52.20284364,-326.9732214,52.20191626,-28159.71522,31.98793323,-18057.8658,32.04380382
1533.858841,51.26849382,1247.938394,1208.937667,0.625800388,6.908501091,4.810126122,0.523587194,1.427613388,2.979881154,0.116480718,0.456136309,1.837096774,0.455164349,15.42995716,614.4611314,-21704.55883,-414.2713445,58.2471832,58.26613162,-308.5278699,58.03743633,58.01362128,58.19495593,-204.3632664,57.93097489,58.16086461,-2316.208648,57.94018419,-386.0347746,57.92738892,-22118.83018,31.99502683,-18576.44193,32.02995302
1322.750424,47.87290808,1294.797478,1197.441184,0.842814698,7.105396556,4.853056027,0.741001698,0.571610478,2.407482416,0.288054814,0.155554208,0.308525346,0.824045607,10.9010883,1185.231472,-41874.19126,-791.8465942,49.29601689,49.36861913,-595.5023797,48.5171505,48.42936788,49.10555237,-900.5010141,48.32841968,48.42635455,-2895.010006,48.28831794,-482.5016677,48.2721686,-42666.03786,31.96393765,-34368.02176,32.0894985
1334.7805,56.80814941,1139.231142,1184.7805,0.704262673,5.98165171,2.403189425,0.587327189,0.489316032,3.067171962,0.327346592,0.744057725,1.286866359,0.603761902,18.76450302,810.9092864,-28466.61102,-724.7127383,64.06750862,64.0961393,-407.5733262,63.70393611,63.6675148,63.97634541,-645.2178547,63.67984657,63.95576835,-4346.441188,63.68942879,-724.4068647,63.64305401,-29191.32376,31.98655137,-20973.57544,32.04647638
1550.933786,69.19718651,1242.190153,1156.475867,0.657148921,4.939546447,4.044542809,0.667438758,0.729165656,4.267778317,0.599114722,0.980463255,1.987327189,0.502616063,18.50542832,658.3778306,-23217.6114,-482.6108914,64.44952655,64.465133,-331.1374061,64.20937425,64.182199,64.38831929,-904.1932355,64.29817146,64.38167315,-2744.966805,64.22336886,-457.4944675,64.1976314,-23700.22229,31.99333453,-15530.09608,32.03328082
1651.734174,58.38952219,1058.319185,1257.179238,0.649569488,2.062951734,2.155626971,0.93440456,0.13411351,5.631518312,0.501976716,0.963000243,1.516820276,0.493996764,34.73536235,883.0184623,-30946.00702,-839.9001006,76.63399627,76.64591437,-447.7744832,76.20457985,76.16070209,76.52503697,-906.9163921,76.34438069,76.50955086,-5972.971956,76.37170047,-995.495326,76.21091067,-31785.90712,31.98285627,-20371.43681,32.05359107
1466.72326,79.15110357,1293.560514,1151.018676,0.728092408,8.526885763,3.326182391,0.274302692,0.533628426,4.545391705,0.676170264,0.652158622,1.487788018,0.623408909,17.43631548,762.8995001,-26964.68492,-498.5704795,64.70049481,64.73650611,-382.8459862,64.37070339,64.34685091,64.6185421,-1053.710114,64.52041467,64.59460606,-3398.591516,64.41701249,-566.4319194,64.37499239,-27463.2554,31.9888379,-17742.40319,32.04205023
1577.613388,68.78971623,1216.72326,1254.850837,0.716268494,1.337800146,1.494506427,0.851891826,1.080147951,3.392008246,0.483858841,0.654559787,1.29516129,0.596688071,25.06486353,888.1268068,-30998.75278,-971.8683845,70.67746727,70.68538323,-453.1650922,70.24413303,70.2034073,70.56837772,-1090.091387,70.3141567,70.54604853,-3207.10528,70.22593673,-534.5175467,70.19801304,-31970.62116,31.98258123,-22222.96756,32.05411895
1333.325249,49.09531894,1203.771526,1005.275285,0.707173175,4.322447247,2.002510308,0.296349745,0.694700461,5.964940577,0.216456464,0.201176328,0.747235023,0.643448273,8.954066046,771.6334132,-27182.51496,-594.8404763,49.12665959,49.14545937,-388.5195461,48.78922555,48.76877764,49.04481221,-456.2940084,48.69116578,48.78292874,-2268.245405,48.67994377,-378.0409008,48.65538086,-27777.35544,31.98843278,-22771.34598,32.04283591
1310.623333,40.11156925,1020.700946,1236.587436,0.80740359,6.572338103,5.226546204,0.422083434,1.255287412,1.046604414,0.416189668,0.644518554,0.771198157,0.715804552,18.55215321,1010.705565,-35751.92512,-631.0348505,62.11853015,62.1673824,-507.9057259,61.54870962,61.48866689,61.97762448,-1137.277926,61.52100951,61.95022374,-3557.003784,61.49260265,-592.833964,61.48200418,-36382.95997,31.97553727,-26002.28863,32.06757112
1497.089498,71.11811788,1267.948096,1044.057725,0.60560878,5.009180209,1.40721562,0.315777347,2.25266796,1.474472472,0.981991268,0.14704099,1.863364055,0.480102114,14.24099291,607.1416139,-21327.15856,-528.8656135,57.86543377,57.87888716,-305.3040437,57.65661868,57.64526086,57.81263619,-1333.132438,57.75212977,57.72850929,-886.0858417,57.67754828,-147.6809736,57.67662172,-21856.02417,31.99529676,-12971.1437,32.02942057
1641.644434,62.52243512,1102.486054,1147.16226,0.679705312,4.898726655,3.980147951,0.59278438,2.987691002,5.992129517,0.197028862,0.876340044,0.889631336,0.587040082,26.54970904,1016.249627,-35846.23556,-736.1992737,67.18180244,67.21873522,-511.5227777,66.60919833,66.54696825,67.04154351,-563.5701472,66.42779676,67.03640518,-2701.863083,66.40796984,-450.3105138,66.37295891,-36582.43483,31.97519731,-30499.15087,32.0682174
1612.830463,44.34149891,1251.576522,1180.196459,0.824927237,9.11997332,5.843305845,0.451115692,2.610683968,1.404353626,0.499575552,0.463121513,1.156451613,0.632102193,10.23095285,696.6677561,-24653.18659,-424.4247683,53.29344455,53.32554323,-349.4998481,53.02303141,52.99266443,53.22529668,-1018.400409,53.03388221,53.20274892,-1661.789572,52.99501796,-276.9649286,52.99191397,-25077.61135,31.99176539,-17305.41933,32.03635199
1619.039534,79.49066214,1087.933544,1113.837012,0.781512248,7.768117875,5.069136551,0.976534077,2.750654863,3.357664322,0.892711618,0.818275528,0.420046083,0.761478858,31.86934631,1504.753925,-53184.3911,-983.9395018,68.85519605,68.98309645,-755.9270935,67.60006584,67.45848716,68.54501209,-2518.39737,68.26434043,68.49941896,-3218.25685,67.67856335,-536.3761418,67.65073,-54168.33061,31.9379239,-35839.68953,32.13799381
1380.669415,79.05408683,1174.884793,1022.738297,0.658240359,0.612648557,4.435204948,0.913230657,0.236805724,3.575175843,0.324508853,0.86367936,1.078110599,0.604989909,18.28198499,852.9858343,-30105.66556,-600.673919,61.78049803,61.78394661,-441.9922859,61.37755385,61.33138927,61.67928946,-631.2887747,61.3815831,61.65959036,-5739.848002,61.4348,-956.6413337,61.34052851,-30706.33948,31.98443193,-21178.75883,32.05056253
1582.852292,57.96264856,1137.121028,1234.40456,0.826564395,9.424921174,2.089801116,0.851455251,1.812357507,2.365983507,0.852983265,0.802995392,1.233410138,0.670284658,20.9018919,883.2050872,-30944.95248,-848.1626015,68.38665122,68.43997644,-443.1267959,67.95696822,67.91358991,68.27738834,-1599.820736,68.15109832,68.25818611,-2281.125554,67.98646236,-380.1875924,67.97660881,-31793.11508,31.98284559,-19913.06511,32.05361157
1389.206888,43.2064031,1061.88455,1002.510308,0.716147223,4.903528984,2.592081009,0.492372059,2.370130973,2.028268251,0.63098472,0.983300994,1.576267281,0.544770775,9.865983673,591.933263,-20801.66139,-506.3836196,52.85257557,52.86509551,-297.6781781,52.65812951,52.63894923,52.8028231,-1011.319127,52.70943067,52.79604222,-1446.995027,52.65305535,-241.1658378,52.64965638,-21308.04501,31.9958492,-13793.13522,32.0283293
1604.778074,41.44069852,1294.433665,1258.92554,0.798732719,5.083616299,3.586623818,0.831372787,1.848932816,2.556306088,0.704329372,0.437581858,1.153225806,0.604705181,10.66539193,697.1276256,-24553.82599,-540.107483,53.23543455,53.25344005,-350.6039666,52.96672569,52.93653158,53.16678413,-1185.195163,53.0641346,53.13510104,-1775.733157,52.96711824,-295.9555262,52.96066683,-25093.93347,31.9917463,-16207.02934,32.03638929
1368.445307,49.49308756,1168.627213,1159.750182,0.813285229,4.272022799,2.15133398,0.879396071,2.298387097,0.876315789,0.315995634,0.317523648,0.519124424,0.771782745,14.09747664,1073.346636,-37624.5755,-1013.690548,55.22344368,55.25944491,-540.8093967,54.58873473,54.52494931,55.06674515,-924.7984141,54.42734986,54.91413658,-2756.125378,54.41108251,-459.3542297,54.40575469,-38638.26605,31.97158587,-30333.35018,32.07506827
1378.341014,66.72325976,1012.406015,1269.112297,0.732821974,2.571998545,2.760938637,0.456354596,2.75979869,2.430378365,0.456136309,0.474909047,0.34078341,0.717086715,45.78669048,1777.018143,-62557.35766,-1412.337168,74.28407176,74.34419913,-900.7496652,72.52742112,72.36849409,73.85831433,-2130.465623,72.68656382,73.74174516,-4105.435085,72.40149672,-684.2391808,72.36871141,-63969.69483,31.91088106,-47081.46601,32.18775111
1484.380306,66.17996604,1152.619452,1043.766675,0.653632064,0.161229687,0.306779044,0.395452341,1.106876061,4.980414747,0.661763279,0.297004608,1.646774194,0.526574779,16.37365417,683.0131112,-23706.28816,-880.7371337,61.00556562,61.00618225,-364.327382,60.74278103,60.73591356,60.94020896,-982.3614884,60.8580675,60.84943575,-1902.473445,60.73400389,-317.0789075,60.71957644,-24587.02529,31.99233447,-16790.38292,32.03523966
1324.981809,73.56293961,1281.19088,1216.43221,0.634774436,5.993657531,4.745731264,0.368166384,1.583761824,1.155360175,0.842942033,0.673332525,0.166129032,0.551702323,24.56958084,1660.187837,-58728.66785,-1035.974925,50.53530256,50.6557759,-835.2244136,48.99320037,48.84626439,50.15516312,-3283.177383,49.62158558,50.06504044,-4151.266527,49.27866781,-691.8777544,49.26273276,-59764.64277,31.9230331,-35914.31195,32.16545816
1534.440941,48.23187,1181.869998,1197.586709,0.729183847,9.271246665,1.231203008,0.828098472,1.758197914,2.879711375,0.77527286,0.243305845,0.790092166,0.629459483,16.47239698,923.8887523,-32172.87112,-1084.600217,57.71225746,57.76966762,-463.5830114,57.24417181,57.20236998,57.59342507,-1590.163113,57.44746662,57.43647387,-1937.538045,57.24629966,-322.9230076,57.23764738,-33257.47134,31.980621,-21778.95461,32.05787511
1372.228959,74.35847684,1115.728838,1135.665777,0.780481446,0.247671598,3.038552025,0.945318943,2.337775891,4.864504002,0.365983507,0.110805239,0.258294931,0.744371524,25.8774879,1618.460964,-56948.66416,-1313.410159,59.24687622,59.2522515,-867.8940535,57.80011527,57.64885694,58.89532035,-1523.037839,57.74566214,57.8165597,-2357.565219,57.44217211,-392.9275366,57.42053224,-58262.07432,31.92717513,-46766.28207,32.15783618
1670.458404,58.04996362,1139.813243,1085.677904,0.825715498,8.097077371,1.903771526,0.138091196,2.395452341,5.949199612,0.397416929,0.145294688,0.33202765,0.796077542,17.99336735,1354.602736,-48089.74228,-672.3312654,56.12784862,56.23582421,-680.3012697,55.05782163,55.0329934,55.87878564,-1338.910451,55.16864196,55.29997328,-2438.216812,54.88965024,-406.3694687,54.8613432,-48762.07355,31.95092061,-38290.39403,32.11386149
1416.080524,42.56609265,1176.558331,1118.421053,0.733792142,5.182064031,3.718275528,0.91759641,2.952522435,1.823635702,0.990067912,0.716990056,1.072580645,0.601044409,10.50100487,709.0493622,-24982.0849,-541.8200272,52.42917768,52.44816204,-356.5720258,52.15119486,52.11969335,52.3576474,-1454.201143,52.28215997,52.34220761,-1406.473064,52.17392489,-234.4121773,52.17103766,-25523.90493,31.99123799,-15392.225,32.03738144
1484.477322,61.0283774,1141.923357,1164.479748,0.77641887,7.744106233,5.735981082,0.964746544,0.343718166,4.164746544,0.827443609,0.873284016,0.537557604,0.738527457,21.49064357,1207.29684,-42707.63873,-752.6362078,62.08279487,62.1648375,-606.3669008,61.27430226,61.18056447,61.88025545,-1699.621433,61.69465299,61.84644334,-6136.583531,61.47350408,-1022.763922,61.34798154,-43460.27494,31.96233978,-27125.96281,32.09250141
1624.084405,48.31918506,1107.79772,1297.198642,0.667942033,2.99220228,2.112697065,0.266444337,2.470009702,1.719172932,0.946410381,0.841195731,0.448617512,0.618286469,31.68419088,1374.117694,-48491.41945,-972.3789807,64.65644243,64.69806958,-694.857559,63.58218004,63.52452959,64.39469117,-2716.690525,64.10854795,64.34401385,-2878.500565,63.75434316,-479.7500942,63.74294255,-49463.79843,31.94931085,-30285.15472,32.11685993
1425.782197,72.00097017,1097.683725,1058.828523,0.700200097,7.676873636,4.191935484,0.205760369,0.788952219,4.433773951,0.806051419,0.240249818,1.239861751,0.615573898,20.91995546,856.9909318,-30373.24759,-477.1027546,66.4786503,66.51960424,-430.2845582,66.05953967,66.0320099,66.37590922,-1328.248492,66.27747516,66.17904635,-2197.962006,66.06922554,-366.327001,66.05208182,-30850.35034,31.98422487,-20682.89738,32.05096095
1576.837254,59.524618,1293.123939,1239.061363,0.804250546,6.898896435,4.993293718,0.513982537,1.266541353,3.014225079,0.499138976,0.399381518,1.610368664,0.61866524,14.47948674,696.6627119,-24618.36047,-459.7466296,61.52129062,61.54562161,-349.8565177,61.25155079,61.22110306,61.45322902,-924.1909411,61.2925357,61.4013811,-2168.962162,61.22970152,-361.4936936,61.21835213,-25078.1071,31.99176479,-17363.9993,32.03635317
1330.511763,71.13752122,1202.097987,1119.658016,0.655451128,4.862709192,0.552910502,0.921962163,1.678013582,2.560599078,0.85713073,0.618760611,0.521889401,0.640029815,21.20470013,1157.021763,-39861.0769,-1790.161821,58.86618095,58.91372622,-582.5309894,58.13835927,58.0872196,58.68039214,-2031.177224,58.47721718,58.63862611,-3040.267214,58.1917499,-506.7112023,58.17280768,-41651.23872,31.96593639,-26423.90817,32.08573677
1596.143585,43.36162988,1183.616299,1034.23478,0.781997332,9.475345622,4.695646374,0.446968227,1.957252001,3.785532379,0.472071307,0.950776134,0.578110599,0.686823623,9.426167364,872.6561545,-30836.87583,-575.9882692,48.97610161,49.02843598,-437.8217697,48.55188956,48.50694872,48.87062984,-1059.392019,48.61197967,48.8622098,-2504.179885,48.5085615,-417.3633141,48.48956168,-31412.8641,31.983407,-22552.3321,32.05253338
1477.201067,57.31263643,1230.257094,1242.11739,0.607367208,7.066977929,5.322422993,0.61330342,1.39174145,5.64582828,0.944227504,0.940953189,0.269354839,0.594984497,26.46045136,1498.153627,-52979.74622,-950.6245585,55.95124606,56.06668533,-752.9445162,54.70522018,54.56646509,55.64449268,-2125.626366,55.44471619,55.61158,-4495.923872,54.80102155,-749.3206454,54.70968367,-53930.37078,31.93852504,-36680.68871,32.13688121
1686.272132,69.86660199,1096.446762,1007.967499,0.725,8.769403347,4.528219743,0.155990783,1.041462527,2.04687121,0.113642978,0.161011399,0.939400922,0.625811352,19.7266285,922.9726899,-32773.55974,-451.3454954,62.66398641,62.7182029,-463.2134836,62.17384241,62.14722736,62.54772591,-301.8254625,61.94293918,62.11946809,-2397.481892,61.946983,-399.5803153,61.93756636,-33224.90524,31.98067137,-29016.47057,32.05777872
1304.220228,72.98083919,1175.903468,1283.155469,0.803704827,6.548326461,5.9091317,0.447404802,1.089995149,4.177625515,0.450679117,0.286526801,1.906682028,0.677088869,23.4494117,797.3391001,-28222.14715,-481.0132303,77.72660611,77.75688167,-400.5720858,77.37228169,77.33283682,77.63824904,-918.3183684,77.40918384,77.49429634,-2317.428821,77.32562761,-386.2381368,77.30767047,-28703.16038,31.98721138,-20875.82135,32.04520077
1324.399709,62.76497696,1244.882367,1051.406743,0.66824521,6.800448702,1.759240844,0.761520737,1.482476352,4.687060393,0.429723502,0.934622847,1.764746544,0.549466422,11.23345647,596.8766954,-20868.10395,-618.5695473,55.74680451,55.76440528,-299.7071561,55.55072012,55.53129866,55.69696771,-650.0789571,55.56156399,55.69328376,-2015.690432,55.51973134,-335.9484053,55.50448938,-21486.6735,31.99567065,-15570.50932,32.02868222
1599.539171,53.99466408,1118.63934,1177.722532,0.662242299,7.251867572,4.56113267,0.899696823,0.704547659,2.692250788,0.111023527,0.334331797,1.084101382,0.54034381,22.52490895,877.3385625,-30972.01453,-609.7149323,63.82481471,63.86538134,-440.6155722,63.39847367,63.34955823,63.71970293,-268.4984891,63.21455915,63.50080513,-3605.052254,63.23697154,-600.8420423,63.20896672,-31581.72947,31.98315844,-26365.68628,32.05301084
1546.859083,41.4115935,1158.440456,1130.790686,0.802916566,1.092881397,5.511314577,0.629893282,2.428510793,3.746895464,0.544542809,0.937897162,1.440322581,0.586018817,10.04844394,628.5261006,-22220.85551,-403.6980273,53.52415535,53.52740259,-321.1224234,53.30489786,53.27898587,53.46851792,-891.4762804,53.35998925,53.46294987,-1608.340532,53.28194448,-268.0567553,53.274187,-22624.55354,31.99449836,-15667.35532,32.0309941
1676.473442,40.3832161,1009.204463,1277.407228,0.634713801,8.85104293,1.311338831,0.316868785,0.793172447,1.292735872,0.4085496,0.147259277,1.367511521,0.447143317,28.53691285,826.7911774,-29035.64509,-724.8194585,67.41255295,67.45645168,-414.886382,67.02540627,67.00552625,67.31820429,-959.7465626,66.98102118,67.0219889,-1775.163629,66.94997101,-295.8606048,66.94671054,-29760.46454,31.98576774,-22226.82154,32.04798891
