ratedSpeed,flc,ratedEff,ratedHead,ratedFlow,csa,runSpeed,pumpHp,totalFlowOut,pskFlow2,pskFlow1,pIn,pOut1
1192.879928,229.5575112,0.702618264,30.56193097,1318.197818,0.184234054,1215.691486,11.45115208,63762.11084,-1896.051359,-1899.217611,2.199663289,2.714856157
1509.683289,87.80485415,0.611012105,20.37082449,1438.358007,0.184255782,1539.539505,9.56734226,72420.40755,-2175.407892,-2182.603571,2.197767265,2.482561276
1252.190989,267.8649813,0.701876605,24.50056149,1698.298316,0.412075127,1537.515377,19.93360694,106334.4657,-3209.724117,-3222.973819,2.188012793,2.600504982
1368.303706,60.43907451,0.893802141,36.35139386,1498.889635,0.395204245,999.7263522,4.141744501,63294.53979,-1893.997469,-1899.068921,2.199760853,2.257950106
1323.054927,201.9450392,0.864970372,30.21764731,1998.0351,0.136538627,1146.303438,8.591106568,57317.41049,-1708.054909,-1711.42329,2.200388844,2.855537247
1420.51019,268.8691601,0.710982929,39.08815886,1677.286651,0.469817408,1188.466629,9.511054212,77416.77289,-2319.129932,-2325.766281,2.196565176,2.373042817
1124.288746,106.002318,0.685749117,37.46961278,1820.26761,0.381723422,1351.947304,29.71114336,121423.4015,-3653.468913,-3666.611571,2.18248463,2.489681907
900.1126915,228.5126567,0.710329461,29.03516756,1560.705157,0.180248325,1255.748591,32.72613759,93795.45936,-2796.331295,-2802.116945,2.191524372,3.355317941
1599.842762,172.7015984,0.857422688,23.14236935,1804.270191,0.400139996,953.3848737,2.027095279,55208.84016,-1676.595288,-1685.141678,2.200773032,2.285238973
1290.160185,24.66562675,0.866124923,22.57915275,1760.701776,0.209776806,936.8561512,3.230122465,68584.18435,-2086.120667,-2097.43555,2.198638274,2.284191414
1083.690193,186.4846668,0.641616866,26.36656933,1544.066899,0.467905787,1338.169623,20.74198796,104829.8411,-3154.66583,-3166.082984,2.18852788,2.442283765
1253.21364,235.1619975,0.658285388,20.08118757,1329.209313,0.349958097,876.1786517,2.637274601,48480.71065,-1455.639825,-1460.263536,2.201892563,2.301175576
1564.482858,128.2953189,0.625292103,36.57574447,1745.854307,0.240527467,1091.168867,6.391367456,63136.4697,-1892.523913,-1898.119153,2.199791653,2.388862749
887.8672332,132.0783299,0.872315804,22.0055552,1722.946434,0.247911361,983.2555712,10.99562062,91655.03178,-2768.555041,-2780.29867,2.192689165,2.587368579
1082.197048,254.1191111,0.818789646,22.25081111,1546.241351,0.272491934,1412.170308,17.53339964,94538.56686,-2837.596277,-2846.575663,2.19130396,2.810336792
1399.093207,286.7045775,0.878230098,29.38582255,1520.959372,0.256288213,907.6852943,2.741863793,47288.42141,-1413.029748,-1416.408727,2.202075676,2.392991047
919.6502785,282.7326756,0.79210103,29.49687342,1483.136638,0.495176718,1330.455108,28.94599284,118338.046,-3547.044646,-3557.565357,2.183674981,2.580250235
1169.123906,100.7545046,0.702360978,38.42322192,1755.900173,0.149737019,1217.853045,20.24588156,86946.14344,-2597.047789,-2603.262473,2.19404209,2.856301004
1535.753287,255.4427225,0.654410208,21.71091841,1654.101272,0.384984596,1271.932231,5.888202314,68455.25425,-2068.241682,-2077.076406,2.198665835,2.382456327
1053.306068,234.126088,0.755041521,34.53968663,1646.23781,0.265017182,1031.972441,13.03985299,80505.29401,-2407.355544,-2413.547068,2.195778476,2.630685659
983.5486056,255.3879626,0.668025297,29.25743883,1944.670795,0.362273172,1228.480815,30.37637589,119142.1226,-3598.717231,-3613.918668,2.182841259,2.79717994
954.3292467,146.990875,0.78679195,32.94435306,1559.718018,0.336169364,1205.205109,22.89673203,108012.603,-3236.324551,-3245.717032,2.187437193,2.548423274
1496.748556,71.14334578,0.817553457,20.16955963,1731.528617,0.498545241,1539.749433,8.26182628,96953.99658,-2960.283315,-2978.341143,2.191085094,2.314974508
1508.220169,243.0254146,0.845890463,28.49626199,1508.837775,0.152097115,1566.640775,11.04581903,61864.83154,-1839.908729,-1842.963873,2.199519013,2.937084546
1165.864527,181.7055985,0.851421777,34.27243566,1546.948496,0.284495516,1526.982224,24.95734211,107438.287,-3212.364671,-3220.588889,2.187634274,2.737805077
1080.736461,165.9245406,0.876094471,37.21897443,1506.216511,0.28790527,901.243325,6.62957801,68270.72916,-2038.557718,-2043.316916,2.198707445,2.400020007
1465.154818,244.9917712,0.729046759,28.2274626,1390.770282,0.286631493,1275.0012,6.607270084,62535.37086,-1867.982482,-1872.447421,2.19991308,2.437229925
1420.052477,92.33508336,0.64875849,34.42869085,1696.374563,0.33066261,1063.991337,6.679038758,70411.91329,-2116.03124,-2123.189849,2.19823035,2.311751637
1416.634557,226.8141476,0.852180631,20.51536424,1588.721563,0.128082507,840.8560744,1.627423028,29468.82263,-876.3119598,-877.7467087,2.204803199,2.42302038
1250.830354,59.56963426,0.780552446,23.98350661,1384.660985,0.260539881,853.838936,2.483341497,52464.02264,-1575.828837,-1580.943436,2.201247873,2.265836144
1583.958184,182.0171436,0.60428324,33.68567607,1872.195604,0.447604408,1065.929245,5.724248302,68047.01936,-2053.370915,-2061.718101,2.198756384,2.311067839
1276.116989,265.1483538,0.659695221,27.10873133,1625.607992,0.224760367,868.4667474,4.113777243,48909.12077,-1462.904491,-1466.641202,2.201825334,2.444252302
1061.611764,71.32360241,0.82511323,34.99534895,1442.31693,0.408455975,1097.19407,11.40479575,86195.10376,-2577.403117,-2584.025247,2.194257101,2.307366183
1455.311121,124.7182212,0.735854352,27.56822347,1688.900489,0.217680093,1176.312785,6.325515384,67020.38617,-2013.589659,-2020.309722,2.198978277,2.446703364
1290.981708,295.9341779,0.728934393,37.59866523,1530.6713,0.481454716,1258.676548,12.74393512,83186.5306,-2486.54391,-2492.783534,2.195075217,2.405139417
1118.33365,61.15145166,0.68343242,35.08683466,1653.548238,0.369825672,952.2723586,8.958950682,80041.43813,-2404.238572,-2412.187802,2.195901491,2.296523564
878.1480103,88.63522661,0.846535126,27.9493352,1450.627709,0.133037658,929.9240547,10.68261146,72613.23009,-2166.60777,-2171.409028,2.197721722,2.706657695
1580.796739,155.2085392,0.885768531,22.34982441,1766.067271,0.426406347,1131.489039,3.107346564,66127.4952,-2009.321117,-2019.855964,2.199170081,2.302301092
899.3886853,64.91738923,0.703441744,34.81766654,1546.520799,0.144641466,895.6799435,13.71160898,79200.99517,-2365.425172,-2371.03548,2.196114126,2.590128629
1372.031492,230.5926358,0.633125467,39.08048812,1601.999031,0.348782552,885.9889875,4.815146693,56003.02001,-1674.09909,-1678.295572,2.201158194,2.331031818
